IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
E7_MIX_10,10/20/2023,06:30:00,25.1,69.97,900.18,2043,0.0,NaN
E7_MIX_10,10/20/2023,06:35:00,25.04,69.88,900.14,2043,0.0,NaN
E7_MIX_10,10/20/2023,06:40:00,25.07,69.97,900.03,1959,0.0,NaN
E7_MIX_10,10/20/2023,06:45:00,25.08,69.81,900.07,1994,0.0,NaN
E7_MIX_10,10/20/2023,06:50:00,25.1,69.98,899.88,1973,0.0,NaN
E7_MIX_10,10/20/2023,06:55:00,25.06,70.18,900.13,1980,0.0,NaN
E7_MIX_10,10/20/2023,07:00:00,24.9,70.16,900.17,2044,0.0,NaN
E7_MIX_10,10/20/2023,07:05:00,24.95,69.82,900.1,1961,0.0,NaN
E7_MIX_10,10/20/2023,07:10:00,25.0,70.19,900.0,1992,0.0,NaN
E7_MIX_10,10/20/2023,07:15:00,24.91,70.0,899.85,2006,0.0,NaN
E7_MIX_10,10/20/2023,07:20:00,24.9,69.83,899.92,2031,0.0,NaN
E7_MIX_10,10/20/2023,07:25:00,25.0,70.19,899.92,1991,0.0,NaN
E7_MIX_10,10/20/2023,07:30:00,24.96,70.13,899.97,2044,0.0,NaN
E7_MIX_10,10/20/2023,07:35:00,24.96,70.02,899.91,2005,0.0,NaN
E7_MIX_10,10/20/2023,07:40:00,25.0,70.08,900.05,1977,0.0,NaN
E7_MIX_10,10/20/2023,07:45:00,24.92,70.14,899.87,1959,0.0,NaN
E7_MIX_10,10/20/2023,07:50:00,24.9,69.8,900.11,2018,0.0,NaN
E7_MIX_10,10/20/2023,07:55:00,24.98,69.97,899.9,2037,0.0,NaN
E7_MIX_10,10/20/2023,08:00:00,24.92,70.13,900.16,1969,0.0,NaN
E7_MIX_10,10/20/2023,08:05:00,24.99,70.14,900.18,1969,0.0,NaN
E7_MIX_10,10/20/2023,08:10:00,24.93,69.89,899.81,2045,0.0,NaN
E7_MIX_10,10/20/2023,08:15:00,24.98,70.19,899.94,2003,0.0,NaN
E7_MIX_10,10/20/2023,08:20:00,24.94,69.87,899.89,1975,0.0,NaN
E7_MIX_10,10/20/2023,08:25:00,24.92,70.17,900.16,2012,0.0,NaN
E7_MIX_10,10/20/2023,08:30:00,24.91,70.07,900.11,1960,0.0,NaN
E7_MIX_10,10/20/2023,08:35:00,24.9,69.81,900.01,2033,0.0,NaN
E7_MIX_10,10/20/2023,08:40:00,24.95,69.94,899.83,2031,0.0,NaN
E7_MIX_10,10/20/2023,08:45:00,24.94,69.98,899.98,1991,0.0,NaN
E7_MIX_10,10/20/2023,08:50:00,24.95,70.17,900.2,1962,0.0,NaN
E7_MIX_10,10/20/2023,08:55:00,24.96,69.86,899.94,1956,0.0,NaN
E7_MIX_10,10/20/2023,09:00:00,24.96,70.11,900.2,2026,0.0,NaN
E7_MIX_10,10/20/2023,09:05:00,24.94,70.18,899.83,2028,0.0,NaN
E7_MIX_10,10/20/2023,09:10:00,24.94,70.17,900.12,2011,0.0,NaN
E7_MIX_10,10/20/2023,09:15:00,24.94,70.05,899.83,2006,0.0,NaN
E7_MIX_10,10/20/2023,09:20:00,24.92,69.98,899.91,1990,0.0,NaN
E7_MIX_10,10/20/2023,09:25:00,24.99,70.16,900.18,1984,0.0,NaN
E7_MIX_10,10/20/2023,09:30:00,24.92,70.0,899.8,2038,0.0,NaN
E7_MIX_10,10/20/2023,09:35:00,24.9,69.86,900.1,2001,0.0,NaN
E7_MIX_10,10/20/2023,09:40:00,24.94,70.16,900.16,2031,0.0,NaN
E7_MIX_10,10/20/2023,09:45:00,24.98,70.13,900.09,1985,0.0,NaN
E7_MIX_10,10/20/2023,09:50:00,24.97,70.11,900.1,2029,0.0,NaN
E7_MIX_10,10/20/2023,09:55:00,24.92,69.89,899.82,1990,0.0,NaN
E7_MIX_10,10/20/2023,10:00:00,24.98,70.2,899.83,1961,0.0,NaN
E7_MIX_10,10/20/2023,10:05:00,23.8,70.14,900.18,1965,0.0,NaN
E7_MIX_10,10/20/2023,10:10:00,24.96,70.06,900.07,2030,0.0,NaN
E7_MIX_10,10/20/2023,10:15:00,24.91,70.15,900.01,1958,0.0,NaN
E7_MIX_10,10/20/2023,10:20:00,24.96,70.14,900.11,1974,0.0,NaN
E7_MIX_10,10/20/2023,10:25:00,24.98,70.02,900.13,2037,0.0,NaN
E7_MIX_10,10/20/2023,10:30:00,24.41,70.07,900.05,1992,0.0,NaN
E7_MIX_10,10/20/2023,10:35:00,24.91,70.03,899.86,1973,0.0,NaN
E7_MIX_10,10/20/2023,10:40:00,23.79,70.13,899.83,1973,0.0,NaN
E7_MIX_10,10/20/2023,10:45:00,24.96,70.02,899.98,2030,0.0,NaN
E7_MIX_10,10/20/2023,10:50:00,24.91,70.03,899.95,2022,0.0,NaN
E7_MIX_10,10/20/2023,10:55:00,24.9,69.96,900.0,1982,0.0,NaN
E7_MIX_10,10/20/2023,11:00:00,24.95,69.99,900.18,1960,0.0,NaN
E7_MIX_10,10/20/2023,11:05:00,24.94,69.87,900.13,2034,0.0,NaN
E7_MIX_10,10/20/2023,11:10:00,24.94,69.99,899.96,1973,0.0,NaN
E7_MIX_10,10/20/2023,11:15:00,24.91,70.07,899.92,2016,0.0,NaN
E7_MIX_10,10/20/2023,11:20:00,24.94,70.04,900.07,2019,0.0,NaN
E7_MIX_10,10/20/2023,11:25:00,24.99,69.94,899.88,2022,0.0,NaN
E7_MIX_10,10/20/2023,11:30:00,24.9,69.87,899.84,1984,0.0,NaN
E7_MIX_10,10/20/2023,11:35:00,24.91,70.15,900.12,2045,0.0,NaN
E7_MIX_10,10/20/2023,11:40:00,24.93,69.83,900.17,1974,0.0,NaN
E7_MIX_10,10/20/2023,11:45:00,24.94,69.84,899.85,1994,0.0,NaN
E7_MIX_10,10/20/2023,11:50:00,24.94,69.92,899.82,1952,0.0,NaN
E7_MIX_10,10/20/2023,11:55:00,24.94,70.13,899.95,1969,0.0,NaN
E7_MIX_10,10/20/2023,12:00:00,24.9,70.07,899.89,1951,0.0,NaN
E7_MIX_10,10/20/2023,12:05:00,25.05,69.85,900.06,1977,0.0,NaN
E7_MIX_10,10/20/2023,12:10:00,24.94,69.86,899.99,2015,0.0,NaN
E7_MIX_10,10/20/2023,12:15:00,24.92,69.8,899.94,2050,0.0,NaN
E7_MIX_10,10/20/2023,12:20:00,25.09,70.12,900.0,2015,0.0,NaN
E7_MIX_10,10/20/2023,12:25:00,25.07,69.93,900.02,2028,0.0,NaN
E7_MIX_10,10/20/2023,12:30:00,23.49,69.92,900.05,1974,0.0,NaN
E7_MIX_10,10/20/2023,12:35:00,25.09,70.09,899.89,1991,0.0,NaN
E7_MIX_10,10/20/2023,12:40:00,25.03,70.09,899.89,1981,0.0,NaN
E7_MIX_10,10/20/2023,12:45:00,25.05,70.1,900.04,1972,0.0,NaN
E7_MIX_10,10/20/2023,12:50:00,25.06,70.16,900.08,1986,0.0,NaN
E7_MIX_10,10/20/2023,12:55:00,25.09,69.89,900.12,1954,0.0,NaN
E7_MIX_10,10/20/2023,13:00:00,25.08,69.81,899.9,1989,0.0,NaN
E7_MIX_10,10/20/2023,13:05:00,24.98,69.81,900.1,2013,0.0,NaN
E7_MIX_10,10/20/2023,13:10:00,25.08,69.96,899.92,1968,0.0,NaN
E7_MIX_10,10/20/2023,13:15:00,23.88,70.06,899.89,2001,0.0,NaN
E7_MIX_10,10/20/2023,13:20:00,24.99,69.9,900.1,1959,0.0,NaN
E7_MIX_10,10/20/2023,13:25:00,24.99,70.09,900.17,2037,0.0,NaN
E7_MIX_10,10/20/2023,13:30:00,25.03,69.85,899.93,1970,0.0,NaN
E7_MIX_10,10/20/2023,13:35:00,25.07,70.02,900.11,1976,0.0,NaN
E7_MIX_10,10/20/2023,13:40:00,24.93,70.18,900.01,2027,0.0,NaN
E7_MIX_10,10/20/2023,13:45:00,25.01,69.91,900.06,2049,0.0,NaN
E7_MIX_10,10/20/2023,13:50:00,24.97,70.1,899.94,2009,0.0,NaN
E7_MIX_10,10/20/2023,13:55:00,24.91,70.0,900.18,1980,0.0,NaN
E7_MIX_10,10/20/2023,14:00:00,25.01,69.97,899.91,1975,0.0,NaN
E7_MIX_10,10/20/2023,14:05:00,25.02,70.16,899.87,1992,0.0,NaN
E7_MIX_10,10/20/2023,14:10:00,24.92,69.97,899.94,2034,0.0,NaN
E7_MIX_10,10/20/2023,14:15:00,25.0,69.92,900.0,2019,0.0,NaN
E7_MIX_10,10/20/2023,14:20:00,25.05,70.09,900.14,1998,0.0,NaN
E7_MIX_10,10/20/2023,14:25:00,25.04,70.05,899.91,1979,0.0,NaN
E7_MIX_10,10/20/2023,14:30:00,24.92,70.12,900.08,1953,0.0,NaN
E7_MIX_10,10/20/2023,14:35:00,24.31,70.19,900.12,1972,0.0,NaN
E7_MIX_10,10/20/2023,14:40:00,24.21,70.06,900.1,2016,0.0,NaN
E7_MIX_10,10/20/2023,14:45:00,25.09,70.19,900.18,1998,0.0,NaN
E7_MIX_10,10/20/2023,14:50:00,24.91,70.16,899.96,1991,0.0,NaN
E7_MIX_10,10/20/2023,14:55:00,24.92,70.04,900.14,1970,0.0,NaN
E7_MIX_10,10/20/2023,15:00:00,24.99,69.97,899.97,2023,0.0,NaN
E7_MIX_10,10/20/2023,15:05:00,24.97,69.85,900.14,1990,0.0,NaN
E7_MIX_10,10/20/2023,15:10:00,24.97,70.03,899.98,2049,0.0,NaN
E7_MIX_10,10/20/2023,15:15:00,24.97,69.96,900.19,1974,0.0,NaN
E7_MIX_10,10/20/2023,15:20:00,24.92,69.81,900.14,2017,0.0,NaN
E7_MIX_10,10/20/2023,15:25:00,24.99,69.95,899.89,2014,0.0,NaN
E7_MIX_10,10/20/2023,15:30:00,25.07,69.84,899.87,2008,0.0,NaN
E7_MIX_10,10/20/2023,15:35:00,24.97,70.18,900.17,1956,0.0,NaN
E7_MIX_10,10/20/2023,15:40:00,24.11,70.19,900.19,1963,0.0,NaN
E7_MIX_10,10/20/2023,15:45:00,24.98,69.91,899.85,1979,0.0,NaN
E7_MIX_10,10/20/2023,15:50:00,24.93,69.99,900.0,2026,0.0,NaN
E7_MIX_10,10/20/2023,15:55:00,24.28,69.88,899.81,2047,0.0,NaN
E7_MIX_10,10/20/2023,16:00:00,24.91,70.05,900.06,2040,0.0,NaN
E7_MIX_10,10/20/2023,16:05:00,25.06,70.16,899.87,1977,0.0,NaN
E7_MIX_10,10/20/2023,16:10:00,24.47,70.2,899.97,2042,0.0,NaN
E7_MIX_10,10/20/2023,16:15:00,23.8,70.18,899.93,1994,0.0,NaN
E7_MIX_10,10/20/2023,16:20:00,24.92,69.97,900.17,1983,0.0,NaN
E7_MIX_10,10/20/2023,16:25:00,25.07,70.04,899.93,1957,0.0,NaN
E7_MIX_10,10/20/2023,16:30:00,25.03,69.88,899.98,1952,0.0,NaN
E7_MIX_10,10/20/2023,16:35:00,24.25,70.18,900.17,1971,0.0,NaN
E7_MIX_10,10/20/2023,16:40:00,24.47,69.96,900.01,1959,0.0,NaN
E7_MIX_10,10/20/2023,16:45:00,25.05,70.05,899.88,2002,0.0,NaN
E7_MIX_10,10/20/2023,16:50:00,23.85,70.12,899.99,1968,0.0,NaN
E7_MIX_10,10/20/2023,16:55:00,23.98,69.96,900.12,2026,0.0,NaN
E7_MIX_10,10/20/2023,17:00:00,24.21,70.0,900.12,1963,0.0,NaN
E7_MIX_10,10/20/2023,17:05:00,24.93,69.93,900.05,2046,0.0,NaN
E7_MIX_10,10/20/2023,17:10:00,23.81,70.02,899.84,1987,0.0,NaN
E7_MIX_10,10/20/2023,17:15:00,23.54,69.95,899.91,1953,0.0,NaN
E7_MIX_10,10/20/2023,17:20:00,24.96,69.91,899.93,1961,0.0,NaN
E7_MIX_10,10/20/2023,17:25:00,24.34,70.03,899.82,2005,0.0,NaN
E7_MIX_10,10/20/2023,17:30:00,24.05,69.8,900.03,1983,0.0,NaN
E7_MIX_10,10/20/2023,17:35:00,25.08,69.93,899.91,2045,0.0,NaN
E7_MIX_10,10/20/2023,17:40:00,24.98,69.9,900.03,2018,0.0,NaN
E7_MIX_10,10/20/2023,17:45:00,25.01,70.2,900.18,2021,0.0,NaN
E7_MIX_10,10/20/2023,17:50:00,24.97,70.17,899.87,2044,0.0,NaN
E7_MIX_10,10/20/2023,17:55:00,24.91,69.84,900.07,2011,0.0,NaN
E7_MIX_10,10/20/2023,18:00:00,24.97,70.07,900.02,2027,0.0,NaN
E7_MIX_10,10/20/2023,18:05:00,25.09,69.85,900.04,1953,0.0,NaN
E7_MIX_10,10/20/2023,18:10:00,24.97,69.88,899.89,1983,0.0,NaN
E7_MIX_10,10/20/2023,18:15:00,25.03,70.06,899.96,2004,0.0,NaN
E7_MIX_10,10/20/2023,18:20:00,25.09,69.81,900.17,1964,0.0,NaN
E7_MIX_10,10/20/2023,18:25:00,24.92,69.9,899.93,2037,0.0,NaN
E7_MIX_10,10/20/2023,18:30:00,24.94,69.8,900.02,1975,0.0,NaN
E7_MIX_10,10/20/2023,18:35:00,24.95,69.87,900.11,2041,0.0,NaN
E7_MIX_10,10/20/2023,18:40:00,24.95,69.98,899.8,1963,0.0,NaN
E7_MIX_10,10/20/2023,18:45:00,25.08,70.19,899.83,1997,0.0,NaN
E7_MIX_10,10/20/2023,18:50:00,24.97,69.95,899.98,2000,0.0,NaN
E7_MIX_10,10/20/2023,18:55:00,25.03,70.15,899.95,1983,0.0,NaN
E7_MIX_10,10/20/2023,19:00:00,25.01,69.82,900.13,1985,0.0,NaN
E7_MIX_10,10/20/2023,19:05:00,24.91,70.15,900.07,1968,0.0,NaN
E7_MIX_10,10/20/2023,19:10:00,25.0,69.89,899.98,1957,0.0,NaN
E7_MIX_10,10/20/2023,19:15:00,24.99,70.08,899.92,1977,0.0,NaN
E7_MIX_10,10/20/2023,19:20:00,25.07,70.18,900.04,1953,0.0,NaN
E7_MIX_10,10/20/2023,19:25:00,24.95,70.09,899.95,1967,0.0,NaN
E7_MIX_10,10/20/2023,19:30:00,25.04,69.95,900.04,2016,0.0,NaN
E7_MIX_10,10/20/2023,19:35:00,25.05,69.98,900.15,2034,0.0,NaN
E7_MIX_10,10/20/2023,19:40:00,24.93,70.19,900.07,1983,0.0,NaN
E7_MIX_10,10/20/2023,19:45:00,24.97,70.02,900.13,1986,0.0,NaN
E7_MIX_10,10/20/2023,19:50:00,24.99,70.12,899.89,1999,0.0,NaN
E7_MIX_10,10/20/2023,19:55:00,24.93,69.94,900.17,2027,0.0,NaN
E7_MIX_10,10/20/2023,20:00:00,24.98,70.07,899.96,1993,0.0,NaN
E7_MIX_10,10/20/2023,20:05:00,24.98,70.01,900.05,1955,0.0,NaN
E7_MIX_10,10/20/2023,20:10:00,24.95,70.02,899.94,1985,0.0,NaN
E7_MIX_10,10/20/2023,20:15:00,24.9,70.14,900.15,2025,0.0,NaN
E7_MIX_10,10/20/2023,20:20:00,24.91,69.93,900.03,1975,0.0,NaN
E7_MIX_10,10/20/2023,20:25:00,25.02,69.97,899.88,2045,0.0,NaN
E7_MIX_10,10/20/2023,20:30:00,25.07,69.92,900.06,2015,0.0,NaN
E7_MIX_10,10/20/2023,20:35:00,25.02,70.0,900.06,2007,0.0,NaN
E7_MIX_10,10/20/2023,20:40:00,24.98,69.91,900.03,2034,0.0,NaN
E7_MIX_10,10/20/2023,20:45:00,25.05,69.84,900.16,2005,0.0,NaN
E7_MIX_10,10/20/2023,20:50:00,24.93,69.93,900.19,2047,0.0,NaN
E7_MIX_10,10/20/2023,20:55:00,25.03,69.97,900.18,1973,0.0,NaN
E7_MIX_10,10/20/2023,21:00:00,24.93,70.09,900.1,2010,0.0,NaN
E7_MIX_10,10/20/2023,21:05:00,24.91,70.03,899.84,1993,0.0,NaN
E7_MIX_10,10/20/2023,21:10:00,25.02,70.18,900.14,1971,0.0,NaN
E7_MIX_10,10/20/2023,21:15:00,25.04,69.84,899.86,1952,0.0,NaN
E7_MIX_10,10/20/2023,21:20:00,24.99,69.92,900.19,1995,0.0,NaN
E7_MIX_10,10/20/2023,21:25:00,24.91,70.06,899.95,2004,0.0,NaN
E7_MIX_10,10/20/2023,21:30:00,24.99,70.0,900.13,2023,0.0,NaN
E7_MIX_10,10/20/2023,21:35:00,24.93,69.88,899.85,1972,0.0,NaN
E7_MIX_10,10/20/2023,21:40:00,25.05,69.83,899.82,2017,0.0,NaN
E7_MIX_10,10/20/2023,21:45:00,24.91,69.91,899.89,1963,0.0,NaN
E7_MIX_10,10/20/2023,21:50:00,24.99,70.09,900.2,1972,0.0,NaN
E7_MIX_10,10/20/2023,21:55:00,24.99,70.16,900.13,1985,0.0,NaN
E7_MIX_10,10/20/2023,22:00:00,25.1,69.98,900.06,1965,0.0,NaN
E7_MIX_10,10/20/2023,22:05:00,24.97,69.87,899.92,2045,0.0,NaN
E7_MIX_10,10/20/2023,22:10:00,24.98,70.0,899.87,2026,0.0,NaN
E7_MIX_10,10/20/2023,22:15:00,24.96,69.88,900.04,1990,0.0,NaN
E7_MIX_10,10/20/2023,22:20:00,24.99,70.15,899.84,2000,0.0,NaN
E7_MIX_10,10/20/2023,22:25:00,24.92,70.18,899.81,2016,0.0,NaN
E7_MIX_10,10/20/2023,22:30:00,24.98,70.12,899.87,1995,0.0,NaN
E7_MIX_10,10/20/2023,22:35:00,24.98,69.94,900.16,1951,0.0,NaN
E7_MIX_10,10/20/2023,22:40:00,25.0,69.92,900.08,1982,0.0,NaN
E7_MIX_10,10/20/2023,22:45:00,24.93,70.16,899.97,2050,0.0,NaN
E7_MIX_10,10/20/2023,22:50:00,25.04,70.18,899.95,2028,0.0,NaN
E7_MIX_10,10/20/2023,22:55:00,25.07,69.82,900.04,2020,0.0,NaN
E7_MIX_10,10/20/2023,23:00:00,25.05,69.89,900.16,2004,0.0,NaN
E7_MIX_10,10/20/2023,23:05:00,24.92,69.9,899.88,1952,0.0,NaN
E7_MIX_10,10/20/2023,23:10:00,25.1,69.81,899.92,2018,0.0,NaN
E7_MIX_10,10/20/2023,23:15:00,24.97,69.92,900.11,1951,0.0,NaN
E7_MIX_10,10/20/2023,23:20:00,25.02,69.83,899.86,2020,0.0,NaN
E7_MIX_10,10/20/2023,23:25:00,25.07,70.15,899.83,1982,0.0,NaN
E7_MIX_10,10/20/2023,23:30:00,24.99,69.86,900.0,2014,0.0,NaN
E7_MIX_10,10/20/2023,23:35:00,25.09,70.11,900.13,2028,0.0,NaN
E7_MIX_10,10/20/2023,23:40:00,25.06,70.01,899.89,1991,0.0,NaN
E7_MIX_10,10/20/2023,23:45:00,25.08,69.97,900.2,2012,0.0,NaN
E7_MIX_10,10/20/2023,23:50:00,25.1,69.97,900.0,2037,0.0,NaN
E7_MIX_10,10/20/2023,23:55:00,25.02,70.14,900.07,2025,0.0,NaN
E7_MIX_10,10/21/2023,00:00:00,25.09,69.99,900.05,2003,0.0,NaN
E7_MIX_10,10/21/2023,00:05:00,25.08,70.16,899.97,2002,0.0,NaN
E7_MIX_10,10/21/2023,00:10:00,25.01,70.13,900.2,2043,0.0,NaN
E7_MIX_10,10/21/2023,00:15:00,25.07,70.02,900.09,1980,0.0,NaN
E7_MIX_10,10/21/2023,00:20:00,25.0,69.91,900.02,1996,0.0,NaN
E7_MIX_10,10/21/2023,00:25:00,25.07,69.84,900.14,1952,0.0,NaN
E7_MIX_10,10/21/2023,00:30:00,25.05,70.0,899.96,2037,0.0,NaN
E7_MIX_10,10/21/2023,00:35:00,25.03,70.08,900.19,1995,0.0,NaN
E7_MIX_10,10/21/2023,00:40:00,25.06,69.9,899.86,2004,0.0,NaN
E7_MIX_10,10/21/2023,00:45:00,25.06,70.03,900.19,2034,0.0,NaN
E7_MIX_10,10/21/2023,00:50:00,25.06,70.08,899.84,2035,0.0,NaN
E7_MIX_10,10/21/2023,00:55:00,25.05,69.96,900.05,2040,0.0,NaN
E7_MIX_10,10/21/2023,01:00:00,25.06,69.97,900.16,1956,0.0,NaN
E7_MIX_10,10/21/2023,01:05:00,25.02,69.8,900.01,2016,0.0,NaN
E7_MIX_10,10/21/2023,01:10:00,25.1,70.14,900.02,2012,0.0,NaN
E7_MIX_10,10/21/2023,01:15:00,25.06,70.09,899.86,1998,0.0,NaN
E7_MIX_10,10/21/2023,01:20:00,25.03,70.12,899.93,1982,0.0,NaN
E7_MIX_10,10/21/2023,01:25:00,25.08,69.86,899.9,2027,0.0,NaN
E7_MIX_10,10/21/2023,01:30:00,25.09,69.9,900.2,2044,0.0,NaN
E7_MIX_10,10/21/2023,01:35:00,25.01,70.12,900.11,1980,0.0,NaN
E7_MIX_10,10/21/2023,01:40:00,25.0,69.95,900.09,2033,0.0,NaN
E7_MIX_10,10/21/2023,01:45:00,25.07,70.07,899.83,1956,0.0,NaN
E7_MIX_10,10/21/2023,01:50:00,25.09,69.88,900.01,1997,0.0,NaN
E7_MIX_10,10/21/2023,01:55:00,25.07,69.88,899.85,2023,0.0,NaN
E7_MIX_10,10/21/2023,02:00:00,25.08,69.88,900.06,2002,0.0,NaN
E7_MIX_10,10/21/2023,02:05:00,25.01,69.85,900.0,1986,0.0,NaN
E7_MIX_10,10/21/2023,02:10:00,25.04,70.11,899.9,1964,0.0,NaN
E7_MIX_10,10/21/2023,02:15:00,25.09,69.8,900.16,1999,0.0,NaN
E7_MIX_10,10/21/2023,02:20:00,25.08,69.83,900.18,2042,0.0,NaN
E7_MIX_10,10/21/2023,02:25:00,25.03,69.93,900.14,2013,0.0,NaN
E7_MIX_10,10/21/2023,02:30:00,25.07,70.1,900.1,1951,0.0,NaN
E7_MIX_10,10/21/2023,02:35:00,25.01,70.18,899.8,1990,0.0,NaN
E7_MIX_10,10/21/2023,02:40:00,25.0,69.97,900.18,2013,0.0,NaN
E7_MIX_10,10/21/2023,02:45:00,25.04,69.83,900.18,2045,0.0,NaN
E7_MIX_10,10/21/2023,02:50:00,25.08,70.14,900.09,2037,0.0,NaN
E7_MIX_10,10/21/2023,02:55:00,25.03,70.19,900.08,2024,0.0,NaN
E7_MIX_10,10/21/2023,03:00:00,25.09,70.04,900.13,1959,0.0,NaN
E7_MIX_10,10/21/2023,03:05:00,25.08,69.93,899.86,2031,0.0,NaN
E7_MIX_10,10/21/2023,03:10:00,25.08,69.95,900.02,2034,0.0,NaN
E7_MIX_10,10/21/2023,03:15:00,25.08,70.11,900.07,2009,0.0,NaN
E7_MIX_10,10/21/2023,03:20:00,25.09,69.87,900.17,2029,0.0,NaN
E7_MIX_10,10/21/2023,03:25:00,25.04,69.93,899.83,1991,0.0,NaN
E7_MIX_10,10/21/2023,03:30:00,25.07,69.85,900.11,1953,0.0,NaN
E7_MIX_10,10/21/2023,03:35:00,25.1,70.13,899.97,2028,0.0,NaN
E7_MIX_10,10/21/2023,03:40:00,25.02,70.08,900.18,2007,0.0,NaN
E7_MIX_10,10/21/2023,03:45:00,25.03,70.2,900.1,2026,0.0,NaN
E7_MIX_10,10/21/2023,03:50:00,25.07,69.98,899.98,1986,0.0,NaN
E7_MIX_10,10/21/2023,03:55:00,25.09,70.1,899.82,2006,0.0,NaN
E7_MIX_10,10/21/2023,04:00:00,25.09,69.85,899.95,2006,0.0,NaN
E7_MIX_10,10/21/2023,04:05:00,25.07,70.0,899.97,2016,0.0,NaN
E7_MIX_10,10/21/2023,04:10:00,25.02,70.1,900.13,2015,0.0,NaN
E7_MIX_10,10/21/2023,04:15:00,25.07,69.96,900.01,1978,0.0,NaN
E7_MIX_10,10/21/2023,04:20:00,25.09,70.05,899.82,2038,0.0,NaN
E7_MIX_10,10/21/2023,04:25:00,25.03,70.11,900.18,1988,0.0,NaN
E7_MIX_10,10/21/2023,04:30:00,25.06,69.87,899.91,1972,0.0,NaN
E7_MIX_10,10/21/2023,04:35:00,25.07,70.03,899.92,2021,0.0,NaN
E7_MIX_10,10/21/2023,04:40:00,25.08,69.85,899.8,1972,0.0,NaN
E7_MIX_10,10/21/2023,04:45:00,25.02,69.96,899.98,1997,0.0,NaN
E7_MIX_10,10/21/2023,04:50:00,25.09,69.94,899.98,2045,0.0,NaN
E7_MIX_10,10/21/2023,04:55:00,25.08,69.99,899.86,2049,0.0,NaN
E7_MIX_10,10/21/2023,05:00:00,25.01,69.87,900.04,1957,0.0,NaN
E7_MIX_10,10/21/2023,05:05:00,25.01,70.12,900.15,2041,0.0,NaN
E7_MIX_10,10/21/2023,05:10:00,25.01,70.14,900.18,2046,0.0,NaN
E7_MIX_10,10/21/2023,05:15:00,25.07,70.11,900.15,1971,0.0,NaN
E7_MIX_10,10/21/2023,05:20:00,25.01,69.9,899.96,2006,0.0,NaN
E7_MIX_10,10/21/2023,05:25:00,25.02,69.81,899.9,2040,0.0,NaN
E7_MIX_10,10/21/2023,05:30:00,25.02,70.08,899.9,2006,0.0,NaN
E7_MIX_10,10/21/2023,05:35:00,25.09,69.96,899.82,2026,0.0,NaN
E7_MIX_10,10/21/2023,05:40:00,25.07,70.0,899.88,2022,0.0,NaN
E7_MIX_10,10/21/2023,05:45:00,25.02,70.05,900.04,1966,0.0,NaN
E7_MIX_10,10/21/2023,05:50:00,25.0,70.15,900.1,2012,0.0,NaN
E7_MIX_10,10/21/2023,05:55:00,25.04,70.01,900.07,1964,0.0,NaN
E7_MIX_10,10/21/2023,06:00:00,25.09,69.94,899.98,2034,0.0,NaN
E7_MIX_10,10/21/2023,06:05:00,25.06,70.07,899.84,1977,0.0,NaN
E7_MIX_10,10/21/2023,06:10:00,25.07,69.82,899.98,1967,0.0,NaN
E7_MIX_10,10/21/2023,06:15:00,25.05,69.91,899.85,2046,0.0,NaN
E7_MIX_10,10/21/2023,06:20:00,25.08,70.2,900.06,1961,0.0,NaN
E7_MIX_10,10/21/2023,06:25:00,25.05,69.85,900.03,1967,0.0,NaN
E7_MIX_10,10/21/2023,06:30:00,25.06,70.04,899.84,1975,0.0,NaN
E7_MIX_10,10/21/2023,06:35:00,25.0,70.01,900.13,1985,0.0,NaN
E7_MIX_10,10/21/2023,06:40:00,25.0,70.02,900.04,2026,0.0,NaN
E7_MIX_10,10/21/2023,06:45:00,25.01,70.05,900.17,2016,0.0,NaN
E7_MIX_10,10/21/2023,06:50:00,25.05,70.14,899.85,2019,0.0,NaN
E7_MIX_10,10/21/2023,06:55:00,25.03,70.07,900.12,2050,0.0,NaN
E7_MIX_10,10/21/2023,07:00:00,24.95,69.82,900.19,2044,0.0,NaN
E7_MIX_10,10/21/2023,07:05:00,24.93,69.99,899.81,1973,0.0,NaN
E7_MIX_10,10/21/2023,07:10:00,24.95,69.82,899.95,1988,0.0,NaN
E7_MIX_10,10/21/2023,07:15:00,24.98,69.95,900.1,1983,0.0,NaN
E7_MIX_10,10/21/2023,07:20:00,24.98,70.18,899.98,2034,0.0,NaN
E7_MIX_10,10/21/2023,07:25:00,24.95,69.94,900.11,1981,0.0,NaN
E7_MIX_10,10/21/2023,07:30:00,24.91,69.88,900.07,1972,0.0,NaN
E7_MIX_10,10/21/2023,07:35:00,24.91,69.82,899.9,2029,0.0,NaN
E7_MIX_10,10/21/2023,07:40:00,24.91,70.07,899.84,2041,0.0,NaN
E7_MIX_10,10/21/2023,07:45:00,25.0,70.17,900.19,2026,0.0,NaN
E7_MIX_10,10/21/2023,07:50:00,24.96,69.95,899.82,1957,0.0,NaN
E7_MIX_10,10/21/2023,07:55:00,24.99,69.85,899.87,2021,0.0,NaN
E7_MIX_10,10/21/2023,08:00:00,24.96,70.06,900.16,1987,0.0,NaN
E7_MIX_10,10/21/2023,08:05:00,24.92,69.82,900.19,2008,0.0,NaN
E7_MIX_10,10/21/2023,08:10:00,24.95,70.15,899.86,1954,0.0,NaN
